[DEBUG] 2020-02-17 10:54:42.257 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-17 10:54:42.259 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-17 10:54:42.263 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-17 10:54:42.356 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-17 10:54:42.362 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-17 10:54:42.590 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-17 10:54:42.881 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-17 10:54:42.901 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-17 10:54:42.905 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Second-level query cache: disabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Second-level query cache factory: null
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Second-level cache region prefix: null
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - JDBC batch size: 15
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Scrollable result sets: enabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Wrap result sets: disabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - JDBC result set fetch size: null
[DEBUG] 2020-02-17 10:54:43.787 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2020-02-17 10:54:43.788 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 2020-02-17 10:54:43.788 [main] Settings - JPA compliance - query : 
[DEBUG] 2020-02-17 10:54:43.788 [main] Settings - JPA compliance - closed-handling : 
[DEBUG] 2020-02-17 10:54:43.788 [main] Settings - JPA compliance - lists : 
[DEBUG] 2020-02-17 10:54:43.788 [main] Settings - JPA compliance - transactions : 
[INFO ] 2020-02-17 10:54:43.824 [main] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2020-02-17 10:54:43.836 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2020-02-17 10:54:43.837 [main] SessionFactoryImpl - Instantiating session factory with properties: {sun.desktop=gnome, awt.toolkit=sun.awt.X11.XToolkit, java.specification.version=11, sun.cpu.isalist=, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=UTF-8, hibernate.c3p0.min_size=5, java.class.path=/home/student/intellij/lib/idea_rt.jar:/home/student/intellij/plugins/junit/lib/junit-rt.jar:/home/student/intellij/plugins/junit/lib/junit5-rt.jar:/home/student/IdeaProjects/bookshelfBanshee/target/test-classes:/home/student/IdeaProjects/bookshelfBanshee/target/classes:/home/student/.m2/repository/org/junit/platform/junit-platform-runner/1.0.0/junit-platform-runner-1.0.0.jar:/home/student/.m2/repository/org/apiguardian/apiguardian-api/1.0.0/apiguardian-api-1.0.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-launcher/1.0.0/junit-platform-launcher-1.0.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-suite-api/1.0.0/junit-platform-suite-api-1.0.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-commons/1.0.0/junit-platform-commons-1.0.0.jar:/home/student/.m2/repository/org/junit/vintage/junit-vintage-engine/4.12.0/junit-vintage-engine-4.12.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-engine/1.0.0/junit-platform-engine-1.0.0.jar:/home/student/.m2/repository/org/opentest4j/opentest4j/1.0.0/opentest4j-1.0.0.jar:/home/student/.m2/repository/org/junit/jupiter/junit-jupiter-engine/5.0.0/junit-jupiter-engine-5.0.0.jar:/home/student/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.0.0/junit-jupiter-api-5.0.0.jar:/home/student/.m2/repository/junit/junit/4.12/junit-4.12.jar:/home/student/.m2/repository/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/home/student/.m2/repository/javax/javaee-web-api/7.0/javaee-web-api-7.0.jar:/home/student/.m2/repository/mysql/mysql-connector-java/8.0.16/mysql-connector-java-8.0.16.jar:/home/student/.m2/repository/com/google/protobuf/protobuf-java/3.6.1/protobuf-java-3.6.1.jar:/home/student/.m2/repository/jstl/jstl/1.2/jstl-1.2.jar:/home/student/.m2/repository/org/apache/logging/log4j/log4j-api/2.10.0/log4j-api-2.10.0.jar:/home/student/.m2/repository/org/apache/logging/log4j/log4j-core/2.10.0/log4j-core-2.10.0.jar:/home/student/.m2/repository/org/hibernate/hibernate-core/5.4.4.Final/hibernate-core-5.4.4.Final.jar:/home/student/.m2/repository/org/jboss/logging/jboss-logging/3.3.2.Final/jboss-logging-3.3.2.Final.jar:/home/student/.m2/repository/javax/persistence/javax.persistence-api/2.2/javax.persistence-api-2.2.jar:/home/student/.m2/repository/org/javassist/javassist/3.24.0-GA/javassist-3.24.0-GA.jar:/home/student/.m2/repository/net/bytebuddy/byte-buddy/1.9.11/byte-buddy-1.9.11.jar:/home/student/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/home/student/.m2/repository/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.1.1.Final/jboss-transaction-api_1.2_spec-1.1.1.Final.jar:/home/student/.m2/repository/org/jboss/jandex/2.0.5.Final/jandex-2.0.5.Final.jar:/home/student/.m2/repository/com/fasterxml/classmate/1.3.4/classmate-1.3.4.jar:/home/student/.m2/repository/javax/activation/javax.activation-api/1.2.0/javax.activation-api-1.2.0.jar:/home/student/.m2/repository/org/dom4j/dom4j/2.1.1/dom4j-2.1.1.jar:/home/student/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.1.0.Final/hibernate-commons-annotations-5.1.0.Final.jar:/home/student/.m2/repository/javax/xml/bind/jaxb-api/2.3.1/jaxb-api-2.3.1.jar:/home/student/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.1/jaxb-runtime-2.3.1.jar:/home/student/.m2/repository/org/glassfish/jaxb/txw2/2.3.1/txw2-2.3.1.jar:/home/student/.m2/repository/com/sun/istack/istack-commons-runtime/3.0.7/istack-commons-runtime-3.0.7.jar:/home/student/.m2/repository/org/jvnet/staxex/stax-ex/1.8/stax-ex-1.8.jar:/home/student/.m2/repository/com/sun/xml/fastinfoset/FastInfoset/1.2.15/FastInfoset-1.2.15.jar:/home/student/.m2/repository/org/hibernate/hibernate-c3p0/5.4.4.Final/hibernate-c3p0-5.4.4.Final.jar:/home/student/.m2/repository/com/mchange/c3p0/0.9.5.3/c3p0-0.9.5.3.jar:/home/student/.m2/repository/com/mchange/mchange-commons-java/0.2.15/mchange-commons-java-0.2.15.jar, java.vm.vendor=Ubuntu, sun.arch.data.model=64, idea.test.cyclic.buffer.size=1048576, java.vendor.url=https://ubuntu.com/, user.timezone=America/Chicago, os.name=Linux, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=/usr/lib/jvm/java-11-openjdk-amd64/lib, sun.java.command=com.intellij.rt.execution.junit.JUnitStarter -ideVersion5 -junit5 UserDaoTest, jdk.debug=release, sun.cpu.endian=little, user.home=/home/student, hibernate.c3p0.max_statements=50, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2020-01-14, java.home=/usr/lib/jvm/java-11-openjdk-amd64, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, connection.password=student, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, hibernate.c3p0.max_size=20, java.runtime.version=11.0.6+10-post-Ubuntu-1ubuntu118.04.1, user.name=student, path.separator=:, hibernate.connection.username=****, os.version=5.3.0-28-generic, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/BookshelfBansheeTest, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://bugs.launchpad.net/ubuntu/+source/openjdk-lts, java.io.tmpdir=/tmp, java.version=11.0.6, user.dir=/home/student/IdeaProjects/bookshelfBanshee, os.arch=amd64, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.print.PSPrinterJob, hibernate.connection.password=****, sun.os.patch.level=unknown, connection.driver_class=com.mysql.cj.jdbc.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@4ed9f7b1, java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib, java.vendor=Ubuntu, java.vm.info=mixed mode, sharing, java.vm.version=11.0.6+10-post-Ubuntu-1ubuntu118.04.1, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, connection.url=jdbc:mysql://localhost:3306/BookshelfBansheeTest, java.class.version=55.0}
[DEBUG] 2020-02-17 10:54:43.854 [main] TypeSafeActivator - Unable to acquire Bean Validation ValidatorFactory, skipping activation
[DEBUG] 2020-02-17 10:54:43.855 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2020-02-17 10:54:43.855 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2020-02-17 10:54:43.855 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@7ff8a9dc] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@76cf841]
[DEBUG] 2020-02-17 10:54:43.894 [main] ClassLoaderAccessImpl - Not known whether passed class name [User] is safe
[DEBUG] 2020-02-17 10:54:43.894 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : User
[DEBUG] 2020-02-17 10:54:43.906 [main] ClassLoaderAccessImpl - Not known whether passed class name [User] is safe
[DEBUG] 2020-02-17 10:54:43.906 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : User
[DEBUG] 2020-02-17 10:54:44.075 [main] AbstractEntityPersister - Static SQL for entity: User
[DEBUG] 2020-02-17 10:54:44.076 [main] AbstractEntityPersister -  Version select: select id from user where id =?
[DEBUG] 2020-02-17 10:54:44.076 [main] AbstractEntityPersister -  Snapshot select: select user_.id, user_.password as password2_0_, user_.username as username3_0_ from user user_ where user_.id=?
[DEBUG] 2020-02-17 10:54:44.076 [main] AbstractEntityPersister -  Insert 0: insert into user (password, username, id) values (?, ?, ?)
[DEBUG] 2020-02-17 10:54:44.076 [main] AbstractEntityPersister -  Update 0: update user set password=?, username=? where id=?
[DEBUG] 2020-02-17 10:54:44.076 [main] AbstractEntityPersister -  Delete 0: delete from user where id=?
[DEBUG] 2020-02-17 10:54:44.076 [main] AbstractEntityPersister -  Identity insert: insert into user (password, username) values (?, ?)
[DEBUG] 2020-02-17 10:54:44.092 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@32507479]
[DEBUG] 2020-02-17 10:54:44.093 [main] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2020-02-17 10:54:44.093 [main] MetamodelGraphWalker - Visiting attribute path : username
[DEBUG] 2020-02-17 10:54:44.093 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-02-17 10:54:44.100 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-02-17 10:54:44.103 [main] LoadPlanTreePrinter - LoadPlan(entity=User)
    - Returns
       - EntityReturnImpl(entity=User, querySpaceUid=<gen:0>, path=User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 2020-02-17 10:54:44.104 [main] EntityLoader - Static select for entity User [NONE]: select user0_.id as id1_0_0_, user0_.password as password2_0_0_, user0_.username as username3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-02-17 10:54:44.104 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@251c8145]
[DEBUG] 2020-02-17 10:54:44.104 [main] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2020-02-17 10:54:44.104 [main] MetamodelGraphWalker - Visiting attribute path : username
[DEBUG] 2020-02-17 10:54:44.104 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-02-17 10:54:44.104 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-02-17 10:54:44.105 [main] LoadPlanTreePrinter - LoadPlan(entity=User)
    - Returns
       - EntityReturnImpl(entity=User, querySpaceUid=<gen:0>, path=User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 2020-02-17 10:54:44.105 [main] EntityLoader - Static select for entity User [READ]: select user0_.id as id1_0_0_, user0_.password as password2_0_0_, user0_.username as username3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-02-17 10:54:44.113 [main] Loader - Static select for action ACTION_MERGE on entity User: select user0_.id as id1_0_0_, user0_.password as password2_0_0_, user0_.username as username3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-02-17 10:54:44.113 [main] Loader - Static select for action ACTION_REFRESH on entity User: select user0_.id as id1_0_0_, user0_.password as password2_0_0_, user0_.username as username3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-02-17 10:54:44.129 [main] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2020-02-17 10:54:44.129 [main] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2020-02-17 10:54:44.130 [main] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2020-02-17 10:54:44.138 [main] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2020-02-17 10:54:44.138 [main] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2020-02-17 10:54:44.139 [main] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2020-02-17 10:54:44.139 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2020-02-17 10:54:44.141 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@71936a92
[DEBUG] 2020-02-17 10:54:44.142 [main] SessionFactoryRegistry - Registering SessionFactory: f5d3ae48-4424-4533-91e8-a61a51404d99 (<unnamed>)
[DEBUG] 2020-02-17 10:54:44.142 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2020-02-17 10:54:44.191 [main] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2020-02-17 10:54:44.202 [main] SQL - select user0_.id as id1_0_0_, user0_.password as password2_0_0_, user0_.username as username3_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-02-17 10:54:44.221 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-02-17 10:54:44.221 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2020-02-17 10:54:44.228 [main] TwoPhaseLoad - Resolving attributes for [User#1]
[DEBUG] 2020-02-17 10:54:44.229 [main] TwoPhaseLoad - Processing attribute `password` : value = notPassword
[DEBUG] 2020-02-17 10:54:44.229 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.229 [main] TwoPhaseLoad - Processing attribute `username` : value = notAdmin
[DEBUG] 2020-02-17 10:54:44.229 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.229 [main] TwoPhaseLoad - Done materializing entity [User#1]
[DEBUG] 2020-02-17 10:54:44.230 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-02-17 10:54:44.230 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : User#1
[DEBUG] 2020-02-17 10:54:44.230 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-02-17 10:54:44.237 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2020-02-17 10:54:44.237 [main] TransactionImpl - begin
[DEBUG] 2020-02-17 10:54:44.244 [main] TransactionImpl - committing
[DEBUG] 2020-02-17 10:54:44.244 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2020-02-17 10:54:44.244 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2020-02-17 10:54:44.245 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 1 deletions to 1 objects
[DEBUG] 2020-02-17 10:54:44.245 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2020-02-17 10:54:44.245 [main] EntityPrinter - Listing entities:
[DEBUG] 2020-02-17 10:54:44.246 [main] EntityPrinter - User{password=notPassword, id=1, username=notAdmin}
[DEBUG] 2020-02-17 10:54:44.249 [main] SQL - delete from user where id=?
[DEBUG] 2020-02-17 10:54:44.255 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-02-17 10:54:44.256 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-02-17 10:54:44.256 [main] JdbcCoordinatorImpl - HHH000420: Closing un-released batch
[DEBUG] 2020-02-17 10:54:44.271 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0
[DEBUG] 2020-02-17 10:54:44.282 [main] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@1796b2d4
[DEBUG] 2020-02-17 10:54:44.303 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from User as generatedAlias0
[DEBUG] 2020-02-17 10:54:44.306 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-02-17 10:54:44.311 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'edu'
       |     |  |  |  \-[IDENT] Node: 'matc'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'User'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2020-02-17 10:54:44.324 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-02-17 10:54:44.332 [main] FromElement - FromClause{level=1} : User (generatedAlias0) -> user0_
[DEBUG] 2020-02-17 10:54:44.333 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2020-02-17 10:54:44.334 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-02-17 10:54:44.334 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} user user0_ ) )
[DEBUG] 2020-02-17 10:54:44.339 [main] JoinProcessor - Using FROM fragment [user user0_]
[DEBUG] 2020-02-17 10:54:44.339 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2020-02-17 10:54:44.339 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (user)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_0_' {alias=generatedAlias0, className=User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.password as password2_0_, user0_.username as username3_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'user user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=user,tableAlias=user0_,origin=null,columns={,className=User}}

[DEBUG] 2020-02-17 10:54:44.339 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-02-17 10:54:44.343 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from User as generatedAlias0
[DEBUG] 2020-02-17 10:54:44.343 [main] QueryTranslatorImpl - SQL: select user0_.id as id1_0_, user0_.password as password2_0_, user0_.username as username3_0_ from user user0_
[DEBUG] 2020-02-17 10:54:44.343 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-02-17 10:54:44.349 [main] SQL - select user0_.id as id1_0_, user0_.password as password2_0_, user0_.username as username3_0_ from user user0_
[DEBUG] 2020-02-17 10:54:44.352 [main] Loader - Result set row: 0
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result row: EntityKey[User#2]
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result set row: 1
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result row: EntityKey[User#3]
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result set row: 2
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result row: EntityKey[User#4]
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result set row: 3
[DEBUG] 2020-02-17 10:54:44.353 [main] Loader - Result row: EntityKey[User#5]
[DEBUG] 2020-02-17 10:54:44.353 [main] TwoPhaseLoad - Resolving attributes for [User#2]
[DEBUG] 2020-02-17 10:54:44.353 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2020-02-17 10:54:44.353 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.353 [main] TwoPhaseLoad - Processing attribute `username` : value = admin
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Done materializing entity [User#2]
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Resolving attributes for [User#3]
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Processing attribute `password` : value = secure
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Processing attribute `username` : value = user
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Done materializing entity [User#3]
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Resolving attributes for [User#4]
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Processing attribute `password` : value = password2
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Processing attribute `username` : value = user2
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Done materializing entity [User#4]
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Resolving attributes for [User#5]
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Processing attribute `password` : value = me
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Processing attribute `username` : value = encrypt
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.354 [main] TwoPhaseLoad - Done materializing entity [User#5]
[DEBUG] 2020-02-17 10:54:44.356 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-02-17 10:54:44.391 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0
[DEBUG] 2020-02-17 10:54:44.392 [main] SQL - select user0_.id as id1_0_, user0_.password as password2_0_, user0_.username as username3_0_ from user user0_
[DEBUG] 2020-02-17 10:54:44.393 [main] Loader - Result set row: 0
[DEBUG] 2020-02-17 10:54:44.393 [main] Loader - Result row: EntityKey[User#1]
[DEBUG] 2020-02-17 10:54:44.393 [main] Loader - Result set row: 1
[DEBUG] 2020-02-17 10:54:44.393 [main] Loader - Result row: EntityKey[User#2]
[DEBUG] 2020-02-17 10:54:44.394 [main] Loader - Result set row: 2
[DEBUG] 2020-02-17 10:54:44.394 [main] Loader - Result row: EntityKey[User#3]
[DEBUG] 2020-02-17 10:54:44.394 [main] Loader - Result set row: 3
[DEBUG] 2020-02-17 10:54:44.394 [main] Loader - Result row: EntityKey[User#4]
[DEBUG] 2020-02-17 10:54:44.394 [main] Loader - Result set row: 4
[DEBUG] 2020-02-17 10:54:44.394 [main] Loader - Result row: EntityKey[User#5]
[DEBUG] 2020-02-17 10:54:44.394 [main] TwoPhaseLoad - Resolving attributes for [User#1]
[DEBUG] 2020-02-17 10:54:44.394 [main] TwoPhaseLoad - Processing attribute `password` : value = notPassword
[DEBUG] 2020-02-17 10:54:44.394 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 10:54:44.394 [main] TwoPhaseLoad - Processing attribute `username` : value = notAdmin
